,item_category_name,date,item_category_id,item_name,item_id,date_block_num,shop_id,item_price,item_cnt_day
397,Игровые консоли - PS3,14.07.2014,4,4,4,4,4,4,4
398,Игровые консоли - PS3,14.07.2015,3,3,3,3,3,3,3
399,Игровые консоли - PS3,14.08.2013,8,8,8,8,8,8,8
400,Игровые консоли - PS3,14.08.2014,4,4,4,4,4,4,4
401,Игровые консоли - PS3,14.09.2013,16,16,16,16,16,16,16
402,Игровые консоли - PS3,14.09.2014,4,4,4,4,4,4,4
403,Игровые консоли - PS3,14.10.2013,6,6,6,6,6,6,6
404,Игровые консоли - PS3,14.10.2014,3,3,3,3,3,3,3
405,Игровые консоли - PS3,14.11.2013,2,2,2,2,2,2,2
406,Игровые консоли - PS3,14.11.2014,2,2,2,2,2,2,2
407,Игровые консоли - PS3,14.12.2013,22,22,22,22,22,22,22
408,Игровые консоли - PS3,14.12.2014,2,2,2,2,2,2,2
409,Игровые консоли - PS3,15.01.2013,9,9,9,9,9,9,9
410,Игровые консоли - PS3,15.01.2014,12,12,12,12,12,12,12
411,Игровые консоли - PS3,15.02.2013,8,8,8,8,8,8,8
412,Игровые консоли - PS3,15.02.2014,12,12,12,12,12,12,12
413,Игровые консоли - PS3,15.02.2015,2,2,2,2,2,2,2
414,Игровые консоли - PS3,15.03.2013,12,12,12,12,12,12,12
415,Игровые консоли - PS3,15.03.2014,11,11,11,11,11,11,11
416,Игровые консоли - PS3,15.03.2015,1,1,1,1,1,1,1
417,Игровые консоли - PS3,15.04.2013,8,8,8,8,8,8,8
418,Игровые консоли - PS3,15.04.2014,4,4,4,4,4,4,4
419,Игровые консоли - PS3,15.05.2013,4,4,4,4,4,4,4
420,Игровые консоли - PS3,15.05.2014,5,5,5,5,5,5,5
421,Игровые консоли - PS3,15.05.2015,2,2,2,2,2,2,2
422,Игровые консоли - PS3,15.06.2013,13,13,13,13,13,13,13
423,Игровые консоли - PS3,15.06.2014,3,3,3,3,3,3,3
424,Игровые консоли - PS3,15.06.2015,2,2,2,2,2,2,2
425,Игровые консоли - PS3,15.07.2013,6,6,6,6,6,6,6
426,Игровые консоли - PS3,15.07.2014,6,6,6,6,6,6,6
427,Игровые консоли - PS3,15.08.2013,8,8,8,8,8,8,8
428,Игровые консоли - PS3,15.08.2014,3,3,3,3,3,3,3
429,Игровые консоли - PS3,15.09.2013,21,21,21,21,21,21,21
430,Игровые консоли - PS3,15.09.2014,1,1,1,1,1,1,1
431,Игровые консоли - PS3,15.10.2013,6,6,6,6,6,6,6
432,Игровые консоли - PS3,15.10.2014,1,1,1,1,1,1,1
433,Игровые консоли - PS3,15.11.2013,7,7,7,7,7,7,7
434,Игровые консоли - PS3,15.11.2014,4,4,4,4,4,4,4
435,Игровые консоли - PS3,15.12.2013,30,30,30,30,30,30,30
436,Игровые консоли - PS3,15.12.2014,6,6,6,6,6,6,6
437,Игровые консоли - PS3,16.01.2013,10,10,10,10,10,10,10
438,Игровые консоли - PS3,16.01.2014,10,10,10,10,10,10,10
439,Игровые консоли - PS3,16.01.2015,4,4,4,4,4,4,4
440,Игровые консоли - PS3,16.02.2013,13,13,13,13,13,13,13
441,Игровые консоли - PS3,16.02.2014,12,12,12,12,12,12,12
442,Игровые консоли - PS3,16.02.2015,2,2,2,2,2,2,2
443,Игровые консоли - PS3,16.03.2013,10,10,10,10,10,10,10
444,Игровые консоли - PS3,16.03.2014,10,10,10,10,10,10,10
445,Игровые консоли - PS3,16.04.2013,6,6,6,6,6,6,6
446,Игровые консоли - PS3,16.04.2014,4,4,4,4,4,4,4
447,Игровые консоли - PS3,16.04.2015,1,1,1,1,1,1,1
448,Игровые консоли - PS3,16.05.2013,4,4,4,4,4,4,4
449,Игровые консоли - PS3,16.05.2014,3,3,3,3,3,3,3
450,Игровые консоли - PS3,16.05.2015,2,2,2,2,2,2,2
451,Игровые консоли - PS3,16.06.2013,12,12,12,12,12,12,12
452,Игровые консоли - PS3,16.06.2014,4,4,4,4,4,4,4
453,Игровые консоли - PS3,16.07.2013,8,8,8,8,8,8,8
454,Игровые консоли - PS3,16.07.2014,2,2,2,2,2,2,2
455,Игровые консоли - PS3,16.08.2013,13,13,13,13,13,13,13
456,Игровые консоли - PS3,16.09.2013,8,8,8,8,8,8,8
457,Игровые консоли - PS3,16.09.2014,7,7,7,7,7,7,7
458,Игровые консоли - PS3,16.09.2015,1,1,1,1,1,1,1
459,Игровые консоли - PS3,16.10.2013,4,4,4,4,4,4,4
460,Игровые консоли - PS3,16.10.2014,1,1,1,1,1,1,1
461,Игровые консоли - PS3,16.11.2013,11,11,11,11,11,11,11
462,Игровые консоли - PS3,16.11.2014,3,3,3,3,3,3,3
463,Игровые консоли - PS3,16.12.2013,19,19,19,19,19,19,19
464,Игровые консоли - PS3,16.12.2014,10,10,10,10,10,10,10
465,Игровые консоли - PS3,17.01.2013,5,5,5,5,5,5,5
466,Игровые консоли - PS3,17.01.2014,14,14,14,14,14,14,14
467,Игровые консоли - PS3,17.01.2015,3,3,3,3,3,3,3
468,Игровые консоли - PS3,17.02.2013,19,19,19,19,19,19,19
469,Игровые консоли - PS3,17.02.2014,5,5,5,5,5,5,5
470,Игровые консоли - PS3,17.02.2015,1,1,1,1,1,1,1
471,Игровые консоли - PS3,17.03.2013,14,14,14,14,14,14,14
472,Игровые консоли - PS3,17.03.2014,8,8,8,8,8,8,8
473,Игровые консоли - PS3,17.03.2015,2,2,2,2,2,2,2
474,Игровые консоли - PS3,17.04.2013,4,4,4,4,4,4,4
475,Игровые консоли - PS3,17.04.2014,7,7,7,7,7,7,7
476,Игровые консоли - PS3,17.04.2015,1,1,1,1,1,1,1
477,Игровые консоли - PS3,17.05.2013,4,4,4,4,4,4,4
478,Игровые консоли - PS3,17.05.2014,8,8,8,8,8,8,8
479,Игровые консоли - PS3,17.05.2015,1,1,1,1,1,1,1
480,Игровые консоли - PS3,17.06.2013,7,7,7,7,7,7,7
481,Игровые консоли - PS3,17.06.2014,4,4,4,4,4,4,4
482,Игровые консоли - PS3,17.07.2013,8,8,8,8,8,8,8
483,Игровые консоли - PS3,17.07.2014,2,2,2,2,2,2,2
484,Игровые консоли - PS3,17.07.2015,1,1,1,1,1,1,1
485,Игровые консоли - PS3,17.08.2013,16,16,16,16,16,16,16
486,Игровые консоли - PS3,17.08.2014,2,2,2,2,2,2,2
487,Игровые консоли - PS3,17.09.2013,20,20,20,20,20,20,20
488,Игровые консоли - PS3,17.09.2014,2,2,2,2,2,2,2
489,Игровые консоли - PS3,17.10.2013,8,8,8,8,8,8,8
490,Игровые консоли - PS3,17.10.2014,1,1,1,1,1,1,1
491,Игровые консоли - PS3,17.10.2015,1,1,1,1,1,1,1
492,Игровые консоли - PS3,17.11.2013,12,12,12,12,12,12,12
493,Игровые консоли - PS3,17.11.2014,2,2,2,2,2,2,2
494,Игровые консоли - PS3,17.12.2013,15,15,15,15,15,15,15
495,Игровые консоли - PS3,17.12.2014,4,4,4,4,4,4,4
496,Игровые консоли - PS3,18.01.2013,15,15,15,15,15,15,15
497,Игровые консоли - PS3,18.01.2014,11,11,11,11,11,11,11
498,Игровые консоли - PS3,18.01.2015,2,2,2,2,2,2,2
499,Игровые консоли - PS3,18.02.2013,3,3,3,3,3,3,3
500,Игровые консоли - PS3,18.02.2014,7,7,7,7,7,7,7
501,Игровые консоли - PS3,18.02.2015,2,2,2,2,2,2,2
502,Игровые консоли - PS3,18.03.2013,6,6,6,6,6,6,6
503,Игровые консоли - PS3,18.03.2014,6,6,6,6,6,6,6
504,Игровые консоли - PS3,18.03.2015,2,2,2,2,2,2,2
505,Игровые консоли - PS3,18.04.2013,4,4,4,4,4,4,4
506,Игровые консоли - PS3,18.04.2014,4,4,4,4,4,4,4
507,Игровые консоли - PS3,18.04.2015,2,2,2,2,2,2,2
508,Игровые консоли - PS3,18.05.2013,2,2,2,2,2,2,2
509,Игровые консоли - PS3,18.05.2014,4,4,4,4,4,4,4
510,Игровые консоли - PS3,18.05.2015,1,1,1,1,1,1,1
511,Игровые консоли - PS3,18.06.2013,7,7,7,7,7,7,7
512,Игровые консоли - PS3,18.06.2014,3,3,3,3,3,3,3
513,Игровые консоли - PS3,18.07.2013,12,12,12,12,12,12,12
514,Игровые консоли - PS3,18.07.2014,3,3,3,3,3,3,3
515,Игровые консоли - PS3,18.08.2013,8,8,8,8,8,8,8
516,Игровые консоли - PS3,18.08.2014,3,3,3,3,3,3,3
517,Игровые консоли - PS3,18.09.2013,16,16,16,16,16,16,16
518,Игровые консоли - PS3,18.09.2014,4,4,4,4,4,4,4
519,Игровые консоли - PS3,18.10.2013,6,6,6,6,6,6,6
520,Игровые консоли - PS3,18.10.2014,4,4,4,4,4,4,4
521,Игровые консоли - PS3,18.11.2013,3,3,3,3,3,3,3
522,Игровые консоли - PS3,18.11.2014,3,3,3,3,3,3,3
523,Игровые консоли - PS3,18.12.2013,12,12,12,12,12,12,12
524,Игровые консоли - PS3,18.12.2014,9,9,9,9,9,9,9
525,Игровые консоли - PS3,19.01.2013,15,15,15,15,15,15,15
526,Игровые консоли - PS3,19.01.2014,13,13,13,13,13,13,13
527,Игровые консоли - PS3,19.01.2015,4,4,4,4,4,4,4
528,Игровые консоли - PS3,19.02.2013,2,2,2,2,2,2,2
529,Игровые консоли - PS3,19.02.2014,8,8,8,8,8,8,8
530,Игровые консоли - PS3,19.02.2015,3,3,3,3,3,3,3
531,Игровые консоли - PS3,19.03.2013,5,5,5,5,5,5,5
532,Игровые консоли - PS3,19.03.2014,5,5,5,5,5,5,5
533,Игровые консоли - PS3,19.03.2015,2,2,2,2,2,2,2
534,Игровые консоли - PS3,19.04.2013,3,3,3,3,3,3,3
535,Игровые консоли - PS3,19.04.2014,9,9,9,9,9,9,9
536,Игровые консоли - PS3,19.04.2015,3,3,3,3,3,3,3
537,Игровые консоли - PS3,19.05.2013,5,5,5,5,5,5,5
538,Игровые консоли - PS3,19.05.2014,4,4,4,4,4,4,4
539,Игровые консоли - PS3,19.06.2013,7,7,7,7,7,7,7
540,Игровые консоли - PS3,19.06.2014,3,3,3,3,3,3,3
541,Игровые консоли - PS3,19.07.2013,9,9,9,9,9,9,9
542,Игровые консоли - PS3,19.07.2014,3,3,3,3,3,3,3
543,Игровые консоли - PS3,19.07.2015,3,3,3,3,3,3,3
544,Игровые консоли - PS3,19.08.2013,5,5,5,5,5,5,5
545,Игровые консоли - PS3,19.08.2014,3,3,3,3,3,3,3
546,Игровые консоли - PS3,19.08.2015,1,1,1,1,1,1,1
547,Игровые консоли - PS3,19.09.2013,13,13,13,13,13,13,13
548,Игровые консоли - PS3,19.09.2015,1,1,1,1,1,1,1
549,Игровые консоли - PS3,19.10.2013,13,13,13,13,13,13,13
550,Игровые консоли - PS3,19.10.2014,2,2,2,2,2,2,2
551,Игровые консоли - PS3,19.11.2013,6,6,6,6,6,6,6
552,Игровые консоли - PS3,19.11.2014,2,2,2,2,2,2,2
553,Игровые консоли - PS3,19.12.2013,20,20,20,20,20,20,20
554,Игровые консоли - PS3,19.12.2014,10,10,10,10,10,10,10
555,Игровые консоли - PS3,20.01.2013,9,9,9,9,9,9,9
556,Игровые консоли - PS3,20.01.2014,3,3,3,3,3,3,3
557,Игровые консоли - PS3,20.01.2015,10,10,10,10,10,10,10
558,Игровые консоли - PS3,20.02.2013,8,8,8,8,8,8,8
559,Игровые консоли - PS3,20.02.2014,10,10,10,10,10,10,10
560,Игровые консоли - PS3,20.02.2015,3,3,3,3,3,3,3
561,Игровые консоли - PS3,20.03.2013,11,11,11,11,11,11,11
562,Игровые консоли - PS3,20.03.2014,3,3,3,3,3,3,3
563,Игровые консоли - PS3,20.03.2015,3,3,3,3,3,3,3
564,Игровые консоли - PS3,20.04.2013,7,7,7,7,7,7,7
565,Игровые консоли - PS3,20.04.2014,5,5,5,5,5,5,5
566,Игровые консоли - PS3,20.04.2015,1,1,1,1,1,1,1
567,Игровые консоли - PS3,20.05.2013,6,6,6,6,6,6,6
568,Игровые консоли - PS3,20.05.2014,5,5,5,5,5,5,5
569,Игровые консоли - PS3,20.06.2013,1,1,1,1,1,1,1
570,Игровые консоли - PS3,20.06.2014,3,3,3,3,3,3,3
571,Игровые консоли - PS3,20.07.2013,15,15,15,15,15,15,15
572,Игровые консоли - PS3,20.07.2014,5,5,5,5,5,5,5
573,Игровые консоли - PS3,20.07.2015,1,1,1,1,1,1,1
574,Игровые консоли - PS3,20.08.2013,6,6,6,6,6,6,6
575,Игровые консоли - PS3,20.08.2014,3,3,3,3,3,3,3
576,Игровые консоли - PS3,20.09.2013,17,17,17,17,17,17,17
577,Игровые консоли - PS3,20.09.2014,2,2,2,2,2,2,2
578,Игровые консоли - PS3,20.10.2013,24,24,24,24,24,24,24
579,Игровые консоли - PS3,20.10.2014,3,3,3,3,3,3,3
580,Игровые консоли - PS3,20.11.2013,2,2,2,2,2,2,2
581,Игровые консоли - PS3,20.11.2014,1,1,1,1,1,1,1
582,Игровые консоли - PS3,20.12.2013,26,26,26,26,26,26,26
583,Игровые консоли - PS3,20.12.2014,15,15,15,15,15,15,15
584,Игровые консоли - PS3,21.01.2013,9,9,9,9,9,9,9
585,Игровые консоли - PS3,21.01.2014,10,10,10,10,10,10,10
586,Игровые консоли - PS3,21.01.2015,3,3,3,3,3,3,3
587,Игровые консоли - PS3,21.02.2013,6,6,6,6,6,6,6
588,Игровые консоли - PS3,21.02.2014,9,9,9,9,9,9,9
589,Игровые консоли - PS3,21.02.2015,3,3,3,3,3,3,3
590,Игровые консоли - PS3,21.03.2013,6,6,6,6,6,6,6
591,Игровые консоли - PS3,21.03.2014,7,7,7,7,7,7,7
592,Игровые консоли - PS3,21.03.2015,2,2,2,2,2,2,2
593,Игровые консоли - PS3,21.04.2013,7,7,7,7,7,7,7
594,Игровые консоли - PS3,21.04.2014,3,3,3,3,3,3,3
595,Игровые консоли - PS3,21.04.2015,1,1,1,1,1,1,1
596,Игровые консоли - PS3,21.05.2013,4,4,4,4,4,4,4
597,Игровые консоли - PS3,21.05.2014,2,2,2,2,2,2,2
598,Игровые консоли - PS3,21.05.2015,1,1,1,1,1,1,1
599,Игровые консоли - PS3,21.06.2013,6,6,6,6,6,6,6
600,Игровые консоли - PS3,21.06.2014,5,5,5,5,5,5,5
601,Игровые консоли - PS3,21.06.2015,2,2,2,2,2,2,2
602,Игровые консоли - PS3,21.07.2013,10,10,10,10,10,10,10
603,Игровые консоли - PS3,21.07.2014,4,4,4,4,4,4,4
604,Игровые консоли - PS3,21.08.2013,9,9,9,9,9,9,9
605,Игровые консоли - PS3,21.08.2014,5,5,5,5,5,5,5
606,Игровые консоли - PS3,21.09.2013,26,26,26,26,26,26,26
607,Игровые консоли - PS3,21.09.2014,3,3,3,3,3,3,3
608,Игровые консоли - PS3,21.10.2013,6,6,6,6,6,6,6
609,Игровые консоли - PS3,21.10.2014,1,1,1,1,1,1,1
610,Игровые консоли - PS3,21.11.2013,7,7,7,7,7,7,7
611,Игровые консоли - PS3,21.11.2014,1,1,1,1,1,1,1
612,Игровые консоли - PS3,21.12.2013,30,30,30,30,30,30,30
613,Игровые консоли - PS3,21.12.2014,17,17,17,17,17,17,17
614,Игровые консоли - PS3,22.01.2013,7,7,7,7,7,7,7
615,Игровые консоли - PS3,22.01.2014,7,7,7,7,7,7,7
616,Игровые консоли - PS3,22.01.2015,3,3,3,3,3,3,3
617,Игровые консоли - PS3,22.02.2013,16,16,16,16,16,16,16
618,Игровые консоли - PS3,22.02.2014,17,17,17,17,17,17,17
619,Игровые консоли - PS3,22.02.2015,3,3,3,3,3,3,3
620,Игровые консоли - PS3,22.03.2013,8,8,8,8,8,8,8
621,Игровые консоли - PS3,22.03.2014,14,14,14,14,14,14,14
622,Игровые консоли - PS3,22.04.2013,7,7,7,7,7,7,7
623,Игровые консоли - PS3,22.04.2015,3,3,3,3,3,3,3
624,Игровые консоли - PS3,22.05.2013,4,4,4,4,4,4,4
625,Игровые консоли - PS3,22.05.2014,1,1,1,1,1,1,1
626,Игровые консоли - PS3,22.05.2015,3,3,3,3,3,3,3
627,Игровые консоли - PS3,22.06.2013,13,13,13,13,13,13,13
628,Игровые консоли - PS3,22.06.2014,7,7,7,7,7,7,7
629,Игровые консоли - PS3,22.06.2015,1,1,1,1,1,1,1
630,Игровые консоли - PS3,22.07.2013,13,13,13,13,13,13,13
631,Игровые консоли - PS3,22.07.2014,4,4,4,4,4,4,4
632,Игровые консоли - PS3,22.08.2013,8,8,8,8,8,8,8
633,Игровые консоли - PS3,22.08.2014,4,4,4,4,4,4,4
634,Игровые консоли - PS3,22.09.2013,25,25,25,25,25,25,25
635,Игровые консоли - PS3,22.10.2013,6,6,6,6,6,6,6
636,Игровые консоли - PS3,22.10.2014,3,3,3,3,3,3,3
637,Игровые консоли - PS3,22.11.2013,7,7,7,7,7,7,7
638,Игровые консоли - PS3,22.11.2014,1,1,1,1,1,1,1
639,Игровые консоли - PS3,22.12.2013,41,41,41,41,41,41,41
640,Игровые консоли - PS3,22.12.2014,7,7,7,7,7,7,7
641,Игровые консоли - PS3,23.01.2013,9,9,9,9,9,9,9
642,Игровые консоли - PS3,23.01.2014,12,12,12,12,12,12,12
643,Игровые консоли - PS3,23.01.2015,4,4,4,4,4,4,4
644,Игровые консоли - PS3,23.02.2013,11,11,11,11,11,11,11
645,Игровые консоли - PS3,23.02.2014,14,14,14,14,14,14,14
646,Игровые консоли - PS3,23.02.2015,4,4,4,4,4,4,4
647,Игровые консоли - PS3,23.03.2013,14,14,14,14,14,14,14
648,Игровые консоли - PS3,23.03.2014,8,8,8,8,8,8,8
649,Игровые консоли - PS3,23.03.2015,1,1,1,1,1,1,1
650,Игровые консоли - PS3,23.04.2013,4,4,4,4,4,4,4
651,Игровые консоли - PS3,23.04.2014,4,4,4,4,4,4,4
652,Игровые консоли - PS3,23.05.2013,2,2,2,2,2,2,2
653,Игровые консоли - PS3,23.05.2014,7,7,7,7,7,7,7
654,Игровые консоли - PS3,23.05.2015,1,1,1,1,1,1,1
655,Игровые консоли - PS3,23.06.2013,9,9,9,9,9,9,9
656,Игровые консоли - PS3,23.06.2014,3,3,3,3,3,3,3
657,Игровые консоли - PS3,23.07.2013,13,13,13,13,13,13,13
658,Игровые консоли - PS3,23.07.2014,3,3,3,3,3,3,3
659,Игровые консоли - PS3,23.08.2013,9,9,9,9,9,9,9
660,Игровые консоли - PS3,23.08.2014,5,5,5,5,5,5,5
661,Игровые консоли - PS3,23.08.2015,1,1,1,1,1,1,1
662,Игровые консоли - PS3,23.09.2013,15,15,15,15,15,15,15
663,Игровые консоли - PS3,23.09.2014,1,1,1,1,1,1,1
664,Игровые консоли - PS3,23.10.2013,6,6,6,6,6,6,6
665,Игровые консоли - PS3,23.10.2014,4,4,4,4,4,4,4
666,Игровые консоли - PS3,23.11.2013,10,10,10,10,10,10,10
667,Игровые консоли - PS3,23.11.2014,6,6,6,6,6,6,6
668,Игровые консоли - PS3,23.12.2013,21,21,21,21,21,21,21
669,Игровые консоли - PS3,23.12.2014,11,11,11,11,11,11,11
670,Игровые консоли - PS3,24.01.2013,5,5,5,5,5,5,5
671,Игровые консоли - PS3,24.01.2014,15,15,15,15,15,15,15
672,Игровые консоли - PS3,24.01.2015,3,3,3,3,3,3,3
673,Игровые консоли - PS3,24.02.2013,9,9,9,9,9,9,9
674,Игровые консоли - PS3,24.02.2014,13,13,13,13,13,13,13
675,Игровые консоли - PS3,24.02.2015,1,1,1,1,1,1,1
676,Игровые консоли - PS3,24.03.2013,10,10,10,10,10,10,10
677,Игровые консоли - PS3,24.03.2014,8,8,8,8,8,8,8
678,Игровые консоли - PS3,24.03.2015,1,1,1,1,1,1,1
679,Игровые консоли - PS3,24.04.2013,6,6,6,6,6,6,6
680,Игровые консоли - PS3,24.04.2014,3,3,3,3,3,3,3
681,Игровые консоли - PS3,24.04.2015,1,1,1,1,1,1,1
682,Игровые консоли - PS3,24.05.2013,4,4,4,4,4,4,4
683,Игровые консоли - PS3,24.05.2014,5,5,5,5,5,5,5
684,Игровые консоли - PS3,24.06.2013,9,9,9,9,9,9,9
685,Игровые консоли - PS3,24.06.2014,5,5,5,5,5,5,5
686,Игровые консоли - PS3,24.06.2015,1,1,1,1,1,1,1
687,Игровые консоли - PS3,24.07.2013,9,9,9,9,9,9,9
688,Игровые консоли - PS3,24.07.2014,6,6,6,6,6,6,6
689,Игровые консоли - PS3,24.08.2013,18,18,18,18,18,18,18
690,Игровые консоли - PS3,24.08.2014,3,3,3,3,3,3,3
691,Игровые консоли - PS3,24.09.2013,19,19,19,19,19,19,19
692,Игровые консоли - PS3,24.09.2014,3,3,3,3,3,3,3
693,Игровые консоли - PS3,24.10.2013,13,13,13,13,13,13,13
694,Игровые консоли - PS3,24.10.2014,5,5,5,5,5,5,5
695,Игровые консоли - PS3,24.11.2013,7,7,7,7,7,7,7
696,Игровые консоли - PS3,24.11.2014,4,4,4,4,4,4,4
697,Игровые консоли - PS3,24.12.2013,25,25,25,25,25,25,25
698,Игровые консоли - PS3,24.12.2014,7,7,7,7,7,7,7
699,Игровые консоли - PS3,25.01.2013,8,8,8,8,8,8,8
700,Игровые консоли - PS3,25.01.2014,12,12,12,12,12,12,12
701,Игровые консоли - PS3,25.01.2015,2,2,2,2,2,2,2
702,Игровые консоли - PS3,25.02.2013,5,5,5,5,5,5,5
703,Игровые консоли - PS3,25.02.2014,4,4,4,4,4,4,4
704,Игровые консоли - PS3,25.02.2015,1,1,1,1,1,1,1
705,Игровые консоли - PS3,25.03.2013,8,8,8,8,8,8,8
706,Игровые консоли - PS3,25.03.2014,7,7,7,7,7,7,7
707,Игровые консоли - PS3,25.03.2015,2,2,2,2,2,2,2
708,Игровые консоли - PS3,25.04.2013,6,6,6,6,6,6,6
709,Игровые консоли - PS3,25.04.2014,2,2,2,2,2,2,2
710,Игровые консоли - PS3,25.04.2015,1,1,1,1,1,1,1
711,Игровые консоли - PS3,25.05.2013,9,9,9,9,9,9,9
712,Игровые консоли - PS3,25.05.2014,5,5,5,5,5,5,5
713,Игровые консоли - PS3,25.05.2015,1,1,1,1,1,1,1
714,Игровые консоли - PS3,25.06.2013,13,13,13,13,13,13,13
715,Игровые консоли - PS3,25.06.2014,3,3,3,3,3,3,3
716,Игровые консоли - PS3,25.06.2015,1,1,1,1,1,1,1
717,Игровые консоли - PS3,25.07.2013,3,3,3,3,3,3,3
718,Игровые консоли - PS3,25.07.2014,1,1,1,1,1,1,1
719,Игровые консоли - PS3,25.08.2013,12,12,12,12,12,12,12
720,Игровые консоли - PS3,25.08.2014,5,5,5,5,5,5,5
721,Игровые консоли - PS3,25.09.2013,19,19,19,19,19,19,19
722,Игровые консоли - PS3,25.10.2013,11,11,11,11,11,11,11
723,Игровые консоли - PS3,25.10.2014,3,3,3,3,3,3,3
724,Игровые консоли - PS3,25.11.2013,2,2,2,2,2,2,2
725,Игровые консоли - PS3,25.11.2014,3,3,3,3,3,3,3
726,Игровые консоли - PS3,25.12.2013,28,28,28,28,28,28,28
727,Игровые консоли - PS3,25.12.2014,6,6,6,6,6,6,6
728,Игровые консоли - PS3,26.01.2013,8,8,8,8,8,8,8
729,Игровые консоли - PS3,26.01.2014,16,16,16,16,16,16,16
730,Игровые консоли - PS3,26.01.2015,2,2,2,2,2,2,2
731,Игровые консоли - PS3,26.02.2013,5,5,5,5,5,5,5
732,Игровые консоли - PS3,26.02.2014,8,8,8,8,8,8,8
733,Игровые консоли - PS3,26.02.2015,1,1,1,1,1,1,1
734,Игровые консоли - PS3,26.03.2013,4,4,4,4,4,4,4
735,Игровые консоли - PS3,26.03.2014,4,4,4,4,4,4,4
736,Игровые консоли - PS3,26.03.2015,2,2,2,2,2,2,2
737,Игровые консоли - PS3,26.04.2013,10,10,10,10,10,10,10
738,Игровые консоли - PS3,26.04.2014,8,8,8,8,8,8,8
739,Игровые консоли - PS3,26.04.2015,2,2,2,2,2,2,2
740,Игровые консоли - PS3,26.05.2013,11,11,11,11,11,11,11
741,Игровые консоли - PS3,26.05.2014,3,3,3,3,3,3,3
742,Игровые консоли - PS3,26.05.2015,1,1,1,1,1,1,1
743,Игровые консоли - PS3,26.06.2013,11,11,11,11,11,11,11
744,Игровые консоли - PS3,26.06.2014,3,3,3,3,3,3,3
745,Игровые консоли - PS3,26.07.2013,10,10,10,10,10,10,10
746,Игровые консоли - PS3,26.07.2014,7,7,7,7,7,7,7
747,Игровые консоли - PS3,26.08.2013,10,10,10,10,10,10,10
748,Игровые консоли - PS3,26.08.2014,5,5,5,5,5,5,5
749,Игровые консоли - PS3,26.08.2015,1,1,1,1,1,1,1
750,Игровые консоли - PS3,26.09.2013,21,21,21,21,21,21,21
751,Игровые консоли - PS3,26.09.2014,3,3,3,3,3,3,3
752,Игровые консоли - PS3,26.09.2015,1,1,1,1,1,1,1
753,Игровые консоли - PS3,26.10.2013,14,14,14,14,14,14,14
754,Игровые консоли - PS3,26.10.2014,2,2,2,2,2,2,2
755,Игровые консоли - PS3,26.11.2013,7,7,7,7,7,7,7
756,Игровые консоли - PS3,26.11.2014,4,4,4,4,4,4,4
757,Игровые консоли - PS3,26.12.2013,29,29,29,29,29,29,29
758,Игровые консоли - PS3,26.12.2014,10,10,10,10,10,10,10
759,Игровые консоли - PS3,27.01.2013,11,11,11,11,11,11,11
760,Игровые консоли - PS3,27.01.2014,11,11,11,11,11,11,11
761,Игровые консоли - PS3,27.01.2015,1,1,1,1,1,1,1
762,Игровые консоли - PS3,27.02.2013,7,7,7,7,7,7,7
763,Игровые консоли - PS3,27.02.2014,5,5,5,5,5,5,5
764,Игровые консоли - PS3,27.02.2015,4,4,4,4,4,4,4
765,Игровые консоли - PS3,27.03.2013,3,3,3,3,3,3,3
766,Игровые консоли - PS3,27.03.2014,9,9,9,9,9,9,9
767,Игровые консоли - PS3,27.03.2015,1,1,1,1,1,1,1
768,Игровые консоли - PS3,27.04.2013,12,12,12,12,12,12,12
769,Игровые консоли - PS3,27.04.2014,6,6,6,6,6,6,6
770,Игровые консоли - PS3,27.04.2015,1,1,1,1,1,1,1
771,Игровые консоли - PS3,27.05.2013,6,6,6,6,6,6,6
772,Игровые консоли - PS3,27.05.2014,6,6,6,6,6,6,6
773,Игровые консоли - PS3,27.06.2013,6,6,6,6,6,6,6
774,Игровые консоли - PS3,27.06.2014,3,3,3,3,3,3,3
775,Игровые консоли - PS3,27.06.2015,2,2,2,2,2,2,2
776,Игровые консоли - PS3,27.07.2013,8,8,8,8,8,8,8
777,Игровые консоли - PS3,27.07.2014,5,5,5,5,5,5,5
778,Игровые консоли - PS3,27.08.2013,1,1,1,1,1,1,1
779,Игровые консоли - PS3,27.08.2014,7,7,7,7,7,7,7
780,Игровые консоли - PS3,27.09.2013,15,15,15,15,15,15,15
781,Игровые консоли - PS3,27.09.2014,6,6,6,6,6,6,6
782,Игровые консоли - PS3,27.10.2013,17,17,17,17,17,17,17
783,Игровые консоли - PS3,27.10.2014,1,1,1,1,1,1,1
784,Игровые консоли - PS3,27.11.2013,4,4,4,4,4,4,4
785,Игровые консоли - PS3,27.11.2014,4,4,4,4,4,4,4
786,Игровые консоли - PS3,27.12.2013,48,48,48,48,48,48,48
787,Игровые консоли - PS3,27.12.2014,16,16,16,16,16,16,16
788,Игровые консоли - PS3,28.01.2013,5,5,5,5,5,5,5
789,Игровые консоли - PS3,28.01.2014,13,13,13,13,13,13,13
790,Игровые консоли - PS3,28.01.2015,3,3,3,3,3,3,3
791,Игровые консоли - PS3,28.02.2013,7,7,7,7,7,7,7
792,Игровые консоли - PS3,28.02.2014,6,6,6,6,6,6,6
793,Игровые консоли - PS3,28.02.2015,2,2,2,2,2,2,2
794,Игровые консоли - PS3,28.03.2013,5,5,5,5,5,5,5
