,item_category_name,item_category_id,item_name,item_id,date,date_block_num,shop_id,item_price,item_cnt_day
87954,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.03.2014,14,25,18990.0,1.0
87955,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.03.2014,14,25,18990.0,2.0
87956,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,06.03.2014,14,25,18990.0,1.0
87957,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,12.03.2014,14,25,20990.0,1.0
87958,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.03.2014,14,25,20990.0,4.0
87959,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,20.03.2014,14,25,20990.0,2.0
87960,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,25,20990.0,5.0
87961,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,25,22990.0,4.0
87962,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.03.2014,14,25,22990.0,1.0
87963,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.03.2014,14,25,22990.0,1.0
87964,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.03.2014,14,26,20990.0,5.0
87965,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,26,20990.0,1.0
87966,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,26,20990.0,3.0
87967,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.03.2014,14,26,22990.0,1.0
87968,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.03.2014,14,26,22990.0,1.0
87969,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,27.03.2014,14,26,22990.0,1.0
87970,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.03.2014,14,26,22990.0,1.0
87971,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.03.2014,14,22,18990.0,1.0
87972,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.03.2014,14,22,18990.0,2.0
87973,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.03.2014,14,22,18990.0,1.0
87974,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,07.03.2014,14,22,18990.0,1.0
87975,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.03.2014,14,22,20990.0,2.0
87976,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,20.03.2014,14,22,20990.0,1.0
87977,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,22,20990.0,3.0
87978,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.03.2014,14,22,20990.0,1.0
87979,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.03.2014,14,22,22990.0,1.0
87980,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,01.03.2014,14,22,18990.0,3.0
87981,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.03.2014,14,19,18990.0,1.0
87982,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,19,21215.61,2.0
87983,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,19,23990.0,1.0
87984,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.03.2014,14,19,22990.0,1.0
87985,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.03.2014,14,19,22990.0,1.0
87986,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,31.03.2014,14,19,22990.0,1.0
87987,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.03.2014,14,24,18990.0,1.0
87988,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.03.2014,14,24,20990.0,2.0
87989,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,23.03.2014,14,24,20990.0,2.0
87990,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.03.2014,14,24,22990.0,1.0
87991,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,30.03.2014,14,24,22990.0,2.0
87992,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.03.2014,14,21,18990.0,1.0
87993,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,20.03.2014,14,21,20990.0,1.0
87994,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,21,20990.0,2.0
87995,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,21,21790.0,5.0
87996,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.03.2014,14,21,22990.0,1.0
87997,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,31.03.2014,14,21,22990.0,1.0
87998,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.03.2014,14,21,20990.0,1.0
87999,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.03.2014,14,30,18990.0,1.0
88000,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.03.2014,14,30,20990.0,1.0
88001,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,30,22990.0,1.0
88002,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,27.03.2014,14,30,22990.0,1.0
88003,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.03.2014,14,31,18990.0,1.0
88004,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.03.2014,14,31,20990.0,2.0
88005,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,20.03.2014,14,31,20990.0,1.0
88006,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,31,20990.0,3.0
88007,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,31,20990.0,3.0
88008,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.03.2014,14,31,22990.0,1.0
88009,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.03.2014,14,31,22990.0,1.0
88010,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,27.03.2014,14,31,22990.0,1.0
88011,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.03.2014,14,31,22990.0,1.0
88012,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,30.03.2014,14,31,22990.0,1.0
88013,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,31.03.2014,14,31,22989.4,1.0
88014,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.03.2014,14,28,18990.0,1.0
88015,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.03.2014,14,28,18990.0,1.0
88016,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.03.2014,14,28,20990.0,3.0
88017,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,28,20990.0,1.0
88018,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.03.2014,14,28,22990.0,1.0
88019,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,27.03.2014,14,28,22990.0,1.0
88020,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.03.2014,14,28,21990.0,2.0
88021,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,30.03.2014,14,28,22990.0,1.0
88022,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,20.03.2014,14,28,22323.3333333,3.0
88023,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.03.2014,14,27,22990.0,2.0
88024,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,27.03.2014,14,27,22990.0,1.0
88025,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.03.2014,14,27,22990.0,3.0
88026,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,27,20990.0,1.0
88027,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,27,20990.0,3.0
88028,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.03.2014,14,27,20990.0,2.0
88029,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,20.03.2014,14,27,20990.0,4.0
88030,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.03.2014,14,27,18990.0,1.0
88031,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,08.03.2014,14,29,18990.0,1.0
88032,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.03.2014,14,29,20990.0,1.0
88033,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,20.03.2014,14,29,20990.0,1.0
88034,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,29,20990.0,1.0
88035,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,29,21990.0,2.0
88036,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.03.2014,14,29,22990.0,1.0
88037,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,27.03.2014,14,29,22990.0,1.0
88038,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.03.2014,14,29,22990.0,1.0
88039,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,30.03.2014,14,29,22990.0,1.0
88040,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.03.2014,14,35,22990.0,1.0
88041,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,23.03.2014,14,35,21990.0,2.0
88042,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,35,20990.0,1.0
88043,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,35,20990.0,4.0
88044,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.03.2014,14,35,20990.0,2.0
88045,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.03.2014,14,35,22990.0,2.0
88046,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,30.03.2014,14,35,20990.0,1.0
88047,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,27.03.2014,14,37,22990.0,1.0
88048,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,23.03.2014,14,37,20991.0,1.0
88049,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,37,18990.0,-1.0
88050,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,18.03.2014,14,37,17990.0,-1.0
88051,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,09.03.2014,14,37,20990.0,1.0
88052,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.03.2014,14,37,18990.0,1.0
88053,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.03.2014,14,37,22990.0,2.0
88054,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.03.2014,14,3,18990.0,1.0
88055,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,08.03.2014,14,3,20990.0,1.0
88056,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,3,20990.0,2.0
88057,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,30.03.2014,14,3,22990.0,1.0
88058,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.03.2014,14,3,18990.0,1.0
88059,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,06.03.2014,14,4,20990.0,1.0
88060,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,4,22490.0,2.0
88061,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,4,20391.69,1.0
88062,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.03.2014,14,4,20990.0,1.0
88063,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.03.2014,14,4,22990.0,1.0
88064,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.03.2014,14,4,22990.0,2.0
88065,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.03.2014,14,2,18990.0,1.0
88066,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.03.2014,14,2,18990.0,1.0
88067,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.03.2014,14,2,20990.0,1.0
88068,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,08.03.2014,14,2,20990.0,2.0
88069,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,07.03.2014,14,2,20990.0,1.0
88070,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,09.03.2014,14,2,20990.0,2.0
88071,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,2,21561.428571400003,7.0
88072,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,23.03.2014,14,2,21847.1428571,7.0
88073,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.03.2014,14,2,20990.0,1.0
88074,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.03.2014,14,2,22990.0,1.0
88075,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,27.03.2014,14,2,20990.0,1.0
88076,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.03.2014,14,2,20990.0,1.0
88077,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.03.2014,14,2,22990.0,1.0
88078,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.03.2014,14,44,22990.0,1.0
88079,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.03.2014,14,44,22990.0,1.0
88080,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.03.2014,14,44,22990.0,1.0
88081,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,44,20990.0,1.0
88082,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,44,20990.0,1.0
88083,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,12.03.2014,14,44,20990.0,1.0
88084,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,16.03.2014,14,44,23990.0,1.0
88085,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,06.03.2014,14,44,20990.0,1.0
88086,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.03.2014,14,44,18990.0,1.0
88087,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,01.03.2014,14,44,18990.0,1.0
88088,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,27.03.2014,14,46,22990.0,1.0
88089,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.03.2014,14,46,22990.0,1.0
88090,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,46,20990.0,2.0
88091,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,46,20990.0,3.0
88092,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,20.03.2014,14,46,20990.0,3.0
88093,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.03.2014,14,45,22990.0,1.0
88094,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.03.2014,14,45,22990.0,1.0
88095,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.03.2014,14,45,20990.0,1.0
88096,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,45,20990.0,2.0
88097,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,19.03.2014,14,45,20990.0,1.0
88098,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,17.03.2014,14,45,20990.0,1.0
88099,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,09.03.2014,14,45,20990.0,1.0
88100,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.03.2014,14,45,18990.0,1.0
88101,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,03.03.2014,14,45,18990.0,1.0
88102,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.03.2014,14,39,18990.0,1.0
88103,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,07.03.2014,14,39,20990.0,1.0
88104,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,39,20990.0,6.0
88105,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,13.03.2014,14,39,20990.0,1.0
88106,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,30.03.2014,14,39,22990.0,1.0
88107,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.03.2014,14,39,22990.0,3.0
88108,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,28.03.2014,14,39,22990.0,1.0
88109,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.03.2014,14,39,22990.0,2.0
88110,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,31.03.2014,14,38,22990.0,1.0
88111,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,30.03.2014,14,38,22990.0,1.0
88112,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.03.2014,14,38,20990.0,1.0
88113,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,24.03.2014,14,38,22990.0,1.0
88114,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,08.03.2014,14,38,20990.0,1.0
88115,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,07.03.2014,14,38,20990.0,1.0
88116,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.03.2014,14,38,20990.0,1.0
88117,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,02.03.2014,14,38,18990.0,1.0
88118,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,31.03.2014,14,41,22990.0,1.0
88119,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,29.03.2014,14,41,22990.0,1.0
88120,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,27.03.2014,14,41,22990.0,1.0
88121,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.03.2014,14,41,22990.0,1.0
88122,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,23.03.2014,14,41,22990.0,1.0
88123,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,22.03.2014,14,41,22323.3333333,3.0
88124,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,09.03.2014,14,41,18990.0,1.0
88125,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,08.03.2014,14,41,18990.0,1.0
88126,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,07.03.2014,14,41,18990.0,1.0
88127,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,41,20990.0,2.0
88128,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,25.03.2014,14,15,20990.0,1.0
88129,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.03.2014,14,15,22990.0,1.0
88130,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,15,20990.0,2.0
88131,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.03.2014,14,13,18005.0,1.0
88132,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,26.03.2014,14,13,19900.0,1.0
88133,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,27.03.2014,14,13,19900.0,1.0
88134,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,04.03.2014,14,14,18990.0,4.0
88135,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,05.03.2014,14,14,20990.0,1.0
88136,Игровые консоли - PS4,12,Sony PlayStation 4 (500 Gb) Black (CUH-1008A/1108A/B01),6675,21.03.2014,14,14,20990.0,2.0
